ID,지역코드,이름,주소,위도,경도,개요,체크인,체크아웃,이미지
700,15,모닝듀펜션,경상남도 통영시 산양읍 산양일주로 586,34.7926462867,128.4180073134,"모닝듀펜션은 통영의 아름다운 드라이브 코스인 산양일주도로 중간에 위치하여 조용하고 고즈넉한 분위기의 럭셔리 펜션이다. 뒤로는 미륵산이 병풍처럼 우뚝 솓아 있으며 바로 옆으로 바다가 펼쳐지기에 바다전망도 좋다. 고급스러운 외장과 우아한 객실 내장 디자인이 이용객들에게 좋은 호응을 받고 있으며 넓은 야외 정원, 야외 테이블도 저희 모닝듀펜션의 자랑이다. 주변 식당 맛집에서 통영의 맛도 즐길 수 있고 인근 바닷가에서 바다체험도 할 수 있는 모닝듀펜션에서 여러분들의 통영 여행을 보다 더 낭만적으로 만들어보길 바란다. <br>(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20150831_187/1441020805927ePXfH_JPEG/116173624429639_6.jpg
701,15,모다 게스트하우스,경상남도 통영시 항남1길 15-4,34.8421825121,128.423405544,"통영 항남동에 위치한 모다 하우스는 가족적인 분위기를 고수하는 곳으로 재미있는 모임과 세련된 인테리어, 다양한 이벤트가 준비되어 있다.<br>(정보제공자: 통영시청)",14:00,11:00,http://shop1.phinf.naver.net/20211108_32/1636374097562L89Co_JPEG/43838622387172948_1688419998.jpg
702,15,몽돌하우스펜션,경상남도 통영시 용남면 연기길 13,34.8838258851,128.4686005104,"하늘과 바다와 산과 바람이 만나는 곳, 통영 몽돌하우스 펜션은 따뜻하고 넉넉한 마음으로 이곳을 찾는 이들을 환영한다. 몽돌하우스펜션은 단순히 전망 좋은 집, 편안한 집의 개념이 아니다. 진솔하고, 격의 없이 소통할 수 있는 사람들이 있는 펜션으로 반복되는 일상의 고민과 번뇌를 시원한 해풍과 객실에서 보는 풍광만으로도 떨쳐 버릴 수 있는 곳, 친구들과 연인들의 아름다운 추억을 만들 수 있는 곳, 남국의 사람들과 소통하고, 이곳의 문화와 각종 취미를 즐길 수 있는 마당이 될 것이다. 아름다운 바다와 함께 통영의 평생간직 하고픈 추억을 만들고 싶다면 몽돌하수스펜션을 적극 추천한다.<br>(정보제공자: 통영시청)",15:00,11:00,https://ldb-phinf.pstatic.net/20200206_135/1580974623890jfCy0_JPEG/lP_S0dr2NJ4Bv6uHMiy4TL82.jpg
703,15,물빛소리펜션,경상남도 통영시 도산면 도산일주로 1294-30,34.8807321432,128.33305685,물빛소리펜션은 바다를 찍어 붉은 대지를 꽃으로 피워낸 언덕에 붓으로 서 있는듯 아름다운 곳이다.<br>(정보제공자: 통영시청),15:00,11:00,https://modo-phinf.pstatic.net/20200608_5/1591564730476rRJiV_JPEG/mosaP1gvO5.jpeg
704,15,미라지펜션,경상남도 통영시 산양읍 삼칭이해안길 202,34.820465801,128.4405046247,"펜션미라지는 통영시 도남해수욕장 바닷가 바로 옆에 위치하여 객실 앞으로 바다 전망이 한눈에 편쳐지고, 옆으로는 도남 해수욕장과 해변 산책로가 있어 정말 아름답다. 넓은 바다가 한눈에 들어오는 꺠끗한 객실과 넓은 야외공간과 테이블이 있고 바로 옆 도남 해수욕장에서 해수욕과 고동줍기등 바다 체험도 할 수 있다. 
산양 일주도로 초입에 위치하여 드라이브를 즐길 수 있으며 통영 케이블카 선착장과 유람선 선착장도 인근에 있어 통영여행에 있어 정말 편리한 위치해 있다.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20150901_27/1441046294899es0FS_JPEG/116881494169170_0.jpg
705,15,바다소리펜션,경상남도 통영시 사량면 상도일주로 1418,34.8422869255,128.2036246996,"바다소리펜션은 사량도 옥동마을 바닷가 바로 옆에 위치하여 바다전망이 정말 좋은 아담한 펜션이다. 베란다에 서면 잔잔한 파도소리와 사각거리는 자갈소리가 바로 옆 바닷가에서 들려오며 푸른 하늘과 탁트인 바다전망이 정말 아름답다. 바닷가 바로 옆이라 해수욕도 가능하며 해변가에서 고동줍기등 바다체험도 할 수 있다. 
(정보제공자: 통영시청)",,,https://modo-phinf.pstatic.net/20200106_150/1578305868604gqdBR_JPEG/mosaiCwFfZ.jpeg
706,15,바다풍경펜션,경상남도 통영시 산양읍 중화큰길 7,34.7903515919,128.3895765155,"한려해상국립공원의 해양관광 휴양도시인 통영은 아름다운 바다풍경과 년중 ‘윤이상 음악제’, ‘요트경기대회’, ‘트라이애슬론경기대회’ 등 다양한 행사를 볼 수 있으며, 얼마 전 타계한 ‘토지’의 작가 박경리의 묘소 또한 위치하고 있다. 또한 천혜의 아름다운 섬 여행 및 다양한 어종의 낚시 등을 체험할 수 있는 곳이다.
통영대교를 지나 달아공원 가는 곳에 위치한 바다풍경펜션은 전 객실에서 파노라마처럼 펼쳐지는 바다풍경이 가득한 곳으로 저녁노을이 환상적인 곳이다. 또한 가까운 거리에 통영 케이블카, 달아공원, 수산과학관, 해저터널, 욕지도 터미널 등을 가깝게 다녀올 수 있다.
유람선형 낚시선 을 자체 보유하여 선상낚시와 같은 다양한 액티비티도 가능하다. 넓은 다락이 있는 복층형 룸과 한눈에 펼쳐지는 한려수도의 아름다움을 이곳 바다풍경펜션에서 느껴보길 바란다.
또한 최근에 완공한 통영 케이블카는 미륵산 정상에서 한려수도의 아름다움을 쉽게 접할 수 있도록 하여 찾아 오시는 관람객들의 탄성을 자아내고 있습니다. 한번쯤 탑승 하시면 평생 잊을 수 없는 추억으로 간직될 것이다.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20150831_104/1441000478121v5nyq_JPEG/157276508658286_1.jpg
707,15,별자리펜션,경상남도 통영시 산양읍 산양중앙로 201,34.8024005572,128.4070635665,"별자리펜션은 통영 산양일주도로 상에 위치하여 조금만 나가면 바다전망이 좋으며 통영여행길에 교통이 정말 좋은 위치에 있다. 별자리펜션은 펜션다운 펜션으로 깨끗하고 아늑한 객실과 조용하고 고즈넉한 산속에 위치하여 도시생활로 지친 고객의 심신을 정말 편안하게 위로해 줄 것이다. 넓은 바베큐장과 주차장, 미륵산 등산로가 있고 통영 인근 여행지 어디든지 쉽게 갈 수 있는 위치에 있다. 특히 산양 스포츠파크와 인접한 거리에 있으며, 박경리 묘소, 토지문학관과는 100m 정도의 가까운 거리에 있다.
(정보제공자: 통영시청)",,,http://modo.phinf.naver.net/20170118_262/1484699675822rL5VS_JPEG/mosaeGK9pC.jpeg
708,15,비진도 더씨펜션,경상남도 통영시 한산면 외항길 48-63,34.7212189187,128.4608943413,"펜션에서 바라보는 동편의 몽돌해변과 서편의 모래사장해변이 아름다운 곳, THE SEA펜션이다.
(정보제공자: 통영시청)",14:00,11:30,https://ldb-phinf.pstatic.net/20200723_161/1595506308653nPN1G_JPEG/C-y239SLAlbiQWCMjQeaV2VI.jpg
709,15,사랑채펜션,경상남도 통영시 용남면 용남해안로 143,34.8540844748,128.4522804935,"사랑채펜션은 견내량과 한산도, 작은섬들이 내려다보이는 아름다운 바닷가 언덕에 위치하여 탁 트인 바다가 한 눈에 들어와서 전망이 아름답다.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20210328_184/16169103647897s7mo_JPEG/KakaoTalk_20210328_135855176_01.jpg
710,15,사량패밀리펜션,경상남도 통영시 사량면 상도일주로 106,34.8511499024,128.2081462972,"사량패밀리펜션은 통영의 나폴리 사량도에 위치하고 있으며 vj특공대에서 전국 1% 비경에 속하는 곳이라고 극찬을 한 곳이기도 하다. 집 뒤로는 가마봉 연지봉(사량도 출렁다리가 환상적인 봉우리) 옥녀봉이 있으며 펜션방에서 훤히 내려다 보이는 사량도 앞바다는 일상에서 받은 스트레스를 해소할 수 있다. 
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20150901_64/1441052305370TdWYH_JPEG/SUBMIT_1372902192472_20499505.jpg
711,15,섬마을 민박낚시,경상남도 통영시 욕지면 도동길 85,34.6427903549,128.2361937024,"아름다운 섬 욕지도에 있는 섬마을 민박낚시이다. 편리하고 깨끗한 폔션형 민박시설과 넓은 주차창 시설을 갖추고 있다. 넓은 통유리창 너머로 시원한 남해바다와 아름답게 물들어 가는 저녁노을을 한눈에 볼 수 있는 것이 섬마을 민박낚시의 자랑이다. 낚시전용선을 직접 운항하고 있어서 편리하게 이용할 수 있고, 선상낚시와 해상관광 등도 즐길 수 있다.
(정보제공자: 통영시청)",,,http://imgnews.naver.net/image/5618/2021/06/27/0000015684_003_20210627080022872.jpg
712,15,바닷가하얀집,경상남도 통영시 도산면 도산일주로 1138,34.8866202324,128.3251573845,"통영의 조용한 바닷가 도산면 수월리 숲마을에 위치하고 있어 바로 앞으로 탁 트인 바다 전망이 펄쳐지고 근처에는 조용한 숲 풀이 우거져 있어 풍광이 정말 아름답다. 펜션 앞에서 아름다운 바다를 약 1Km 산책하면 몸도 마음도 상쾌해진다.
사량도로 가는길 가오치선착장이 가까운곳 에 있어 사량도 지리산 산행도 더불어 할 수 있다. 또한 펜션은 위생적인 내부시설로 여름철에는 펜션, 마당 1m 옆 바다에서 수영도 하고, 갯바위 낚시도 할 수 있다.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20150901_259/1441038581575pMfA7_JPEG/SUBMIT_1436088410037_11783305.jpg
713,15,소라민박,경상남도 통영시 한산면 당금길 50,34.6473458852,128.5761751489,"소라민박은 대매물도 당금마을 언덕위에 위치한 민박집이다. 2번에 걸친 리모델링으로 정겨움과 편리함을 갖춘 전망좋은 민박집에서 여러분들의 아름다운 매물도 여행담을 채워가보길 바란다.
싱크대 및 가스렌지, 식기도구, 샤워실까지 깔끔하게 갖춘 안채와 원룸이 준비되어 있다. 가족여행이나 단체여행에 있어 편안한 휴식공간이 될 것을 약속한다.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20180514_117/1526264852445qEIcv_JPEG/ozE-ehpFEsxoBBOCwMwaQcqU.jpg
714,15,소매물도펜션,경상남도 통영시 한산면 소매물도길 27,34.6289974457,128.5490668701,"소매물도펜션은 통영 소매물도 선착장에 위치한 유일한 펜션으로 바로 앞으로는 바다가 펼쳐지고 뒤로는 소매물도 망태봉이 있어 정말 아름다운 전망을 자랑하고 있다. 소매물도 등대섬과 망태봉으로 가는 등산로가 바로 옆으로 있어 아름다운 등대섬으로 물때를 맞춰 걸어가 볼 수 있으며 바다가 사방을 둘러싸고 있어 어디서나 낚시를 할 수 있습니다. 선착장마을 옆 만물상바위도 있으며 망태봉 정상에 올라 바라보는 바다전망은 정말 말로 표현할 수 없을 만큼 아름답다. 아름다운 소매물도 여행길에 모든 시설이 깨끗하고 편안한 현대식 객실을 갖춘 저희 소매물도펜션에서 여러분들의 소매물도 여행을 한층 더 낭만적으로 즐겨보길 바란다.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20211030_117/1635584587777GtS8C_JPEG/sTABTVptZTpzxxxXzxVBQKmF.jpg
715,15,수국작가촌,경상남도 통영시 천대국치길 333-115(인평동),34.8361657519,128.3804538871,"연명 수국작가촌으로 불리는 이곳은 해마다 여름이면 외지 예술가들의 왕래가 잦은 조그마한 섬이다. 섬내 콘도 6개동이며 각 동마다 2개의 방, 거실, 욕실, 주방 등이 있고, 발코니에서 바다의 전망을 감상 할 수 있다. 각 동들은 산책로로 연결되며 섬 기슭에는 간이 낚시터가 있어 낚시를 즐길 수 있다. 또한 수국작가촌을 거쳐간 작가들의 시가 전시되어 볼거리를 더하고 있다.
(정보제공자: 통영시청)",,,http://www.fishnet.co.kr/data/C050_16/201709/20170929110806_mtmmpyvm.jpg
716,15,쉴모텔,경상남도 통영시 광도면 죽림5로 25-51,34.8859525779,128.4212684671,"쉴모텔은 연령대 상관없이 편하게 쉬다 가실 수 있도록 최상의 시설(대형욕조,OookTV,최신PC,초고속광랜,Wi-fizone)으로 설치되어있다. 그리고 주인이 하나하나 직접 청소하여 손안가는 구석 부분까지 청소를 하고있다.<br>인근 부대시설은 이마트, 통영터미널, 회센터 등 여러가지 시설들이 있다.<br>부부, 연인, 친구뿐만 아니라 가족들과 함께 바닷가 산책, 낚시도 할 수 있고 최고의 전망을 볼 수 있다.<br>(정보제공자: 통영시청)",16:00,12:00,https://ldb-phinf.pstatic.net/20180112_129/1515727581210WQXVE_JPEG/K9uxC3id4wC0jaXYXOzsnShS.JPG.jpg
717,15,스탠포드호텔앤리조트 통영,경상남도 통영시 도남로 347(도남동),34.8250652803,128.4401489797,"스탠포드 호텔앤리조트 통영은 눈부시게 빛나는 푸른 바다 위로 통영의 자연, 역사, 문화 예술의 감흥이 어우러져 일렁이는 곳. 평범한 일상 속에서 언제든 찾을 수 있는 별장 같은 곳이다. 머무는 순간들이 의미 있는 시간으로 채워지며, 호텔, 콘도, 빌라가 따로 또 같이 함께하는 복합 휴양리조트이다. 호텔의 고품격 서비스와 스위트룸의 특별한 콘도를 한꺼번에 즐길 수 있다. 통영의 자연과 조화를 이룬 부대시설 통영의 자연과 조화를 이룬 루프트탑 인피니티 풀과 다양한 부대시설 및 고품격 웨딩까지 휴식과 휴양, 즐거움을 동시에 만끽할 수 있다.",15:00,11:00,https://a.travel-assets.com/ugc/hotel-reviews/95F1EBEE7EDFF5DA4CFC657DD9808AA1EFED32AD1641862823356.jpg?resize=360:*
718,15,슬로비게스트하우스&카페,경상남도 통영시 산양읍 풍화일주로 1609-14,34.8139794557,128.38674281,"느림이 행복한 사람들의 슬로비게스트하우스이다. 통영의 아름다운 바닷가 풍경과 슬로비 앞 호수같은 바닷가 풍경이 아름다운 곳 자연과 하나되는 체험과 휴식과 여행의 쉼이 있는 곳이다.
슬로비가 있는 세포마을은 역사와 전통이 있는 마을로 옛고향의 향수가 있는 포근하고 아기자기한 어촌마을로 통영시내와 인접해있고 교통편이 용이하여 배낭객 또는 뚜벅이 여행객에게 좋은 장소이다.
(정보제공자: 통영시청)",15:00,11:00,https://ldb-phinf.pstatic.net/20201111_266/1605058006716QlBsb_JPEG/2020_0990.jpg
719,15,아라솜펜션,경상남도 통영시 산양읍 풍화일주로 1197,34.8310965879,128.3643776436,"탁 트인 바다전망이 정말 아름다운 펜션을 찾는다면 푸른 바다를 내 집 마당까지 가져올 수 있는 아라솜펜션일 것이다. 하얀색 벽, 주황색 지붕과 탁 트인 짙푸른 바다색이 저 멀리 나폴리 항구를 연상케 하기에 동양의 나폴리 통영에 어울리는 최고의 펜션이라고 자부한다. 아라솜펜션은 연인, 가족뿐만 아니라 단체 여행객들 모두에게 적합하며 드넓은 바다를 바라보며 좋은 인연들과 즐기는 바베큐 파티의 즐거움도 맛 볼 수 있다. 조용한 통영 산양읍 풍화리 바닷가 언덕에 위치한 아라솜 펜션은 양귀비, 장미, 후리지아, 매화, 아젤리아, 백합, 라벤더, 올리버, 작약, 수국, 스카비오사, 목련등의 다양한 객실로 고객의 취향에 맞게 마음껏 선택할 수 있다.<br>(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20190403_287/1554279862077kFhD3_JPEG/uUlLwcjpgGXVwnNFm4e_hNoq.jpg
720,15,아일렛펜션,경상남도 통영시 산양읍 풍화일주로 1512,34.8203675399,128.3816653071,아일렛펜션은 통영시 산양읍 풍화리에 위치해 있으며 펜션 앞에는 바다가 보인다. 펜션이 있는 마을 방파제에는 낚시꾼이 자주 찾아 오니 낚시를 해 보는것을 추천한다. 풍화리는 섬 형태로 되어 있으면 일주시 아름다운 경치를 볼 수 있다. 자동차 드라이브 또는 자전거 라이딩 하기 좋다.<br>(정보제공자: 통영시청),15:00,11:00,http://tong.visitkorea.or.kr/cms/resource/62/2577862_image2_1.jpg
721,15,안정궁관광한옥펜션,경상남도 통영시 광도면 안정2길 95,34.9454399503,128.3981605809,"동양의 나폴리라 불리는 통영에서 한려수도 비경이 다 펼쳐 보이는 벽방산자락에 위치해 주변의 산울림과 어울려 효능이 뛰어난 황토를 사용하여 전통공법으로 심혈을 기울여 시공한 전통가옥이며, 자연과 더불어 사는 미학과 현대적인 생활패턴을 만족시키는 자연주의 퓨전하우스로 건축양식은 전통가옥이지만 실내 편의시설은 안락하고 세련됨을 추구했다.<br>순수한 통나무와 황토만으로 만든 황토 한옥 펜션이다. 주변에 환경과 맞춰 집의 시설도 황토와 통나무구조를 기반으로 한 뼈대에 황토원적외선세라믹 침대와 황토 이불, 베개, 원목 테이블, 다기상 등의 포근한 나무와 황토의 향취를 맡으며 수면을 취할 수 있다. 특히 황토원적외선세라믹침대에서는 우리 몸에 체내에 잔존하여 일반 열로는 배출이 안 되는 노폐물을 배출시켜 체내의 혈액순환을 활발하게 한다.<br>(정보제공자: 통영시청)",,,http://modo.phinf.naver.net/20170102_260/1483284219499AI3KM_JPEG/mosajwKOLd.jpeg
722,15,에코힐링게스트하우스,경상남도 통영시 평인일주로 870(평림동),34.8564221675,128.3999627671,"조용한 바닷가마을 평인일주로의 편백숲에 위치한 체험과 숙박이 있는 곳이다.
(정보제공자: 통영시청)",15:00,11:00,https://ldb-phinf.pstatic.net/20201004_101/1601798104921mux7d_JPEG/wbcvVg7BVXvPM2iW6HpWpsuI.jpg
723,15,예향펜션,경상남도 통영시 산양읍 논아랫개길 134-48,34.7821976765,128.4304731689,"맑은 공기와 아름다운 정경이 어울 어진 곳에서의 하루를 생각한다면 산양읍 신전리에 위치한 예향펜션을 찾아가자. 전 객실이 바다를 한눈에 안고 나무와 황토로 지어진 친환경 웰빙 펜션이다. 펜션앞 작은 몽돌해수욕장이 있어 연인과 가족들이 해수욕을 즐기고 돌아오기에도 안성맞춤이다. 150명의 인원이 수용 가능한 예향펜션은 단체인원도 수용이 가능하며 객실 내에서 취사도 가능하다. 통영버스터미널과 통영시내에서 12인승차로 픽업도 가능하며 야외 BBQ장이 있어 실외의 오붓한 자유공간도 누릴 수 있으며 거북선 모형 체험과 갯바위 낚시도 빠질 수 없는 놀거리 이며 금강송, 미인송, 오엽송, 금송, 해송 등의 객실이 나누어져 있어 다양한 형태의 방과 시설을 선택할 수 있다.<br>(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20170113_201/1484295128178ksK7u_JPEG/__11.jpg
724,15,오페라 모텔,경상남도 통영시 광도면 죽림5로 25-25,34.8869024578,128.4205046198,"오페라 모텔은 고객 만족을 위해 최고의 서비스를 바탕으로 노력하며 귀사의 사업 번창에 일조를 담당하고자 품격 높은 비즈니스호텔로 거듭났다. 차별화된 서비스로 내국인 및 외국인이 머물기에 조금도 손색이 없는 호텔이다. 누구도 따라할 수 없는 고급휴양지 문화를 만들 것이며 꿈을 실현하는 통영시 최고의 호텔로 거듭날 것이다.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20171023_161/1508741945006jHYK7_JPEG/VwoFJJlnLEXYq8RrkezpAB8X.jpg
725,15,온새미로펜션,경상남도 통영시 용남면 장평신촌1길 215-78,34.8794041415,128.4677340358,"온새미로펜션은 한려해상 국립공원 통영과 천혜의 자연관광지 거제의 중심지에 자리한 청정해역 견내량 바닷가 앞자리잡고 있다. 각 객실과 테라스에서 아름다운 경치와 살아있는 바다를 한눈에 볼 수 있으며, 좌로는 신거제대교와 구 구거제대교가 앞으로 병품처럼 수놓은 거제 산방산이 펜션을 지키고 있으며, 우로는 작은섬과 육지가 연결된 해간도의 깜찍한 다리를 볼 수 있고, 연인과 가족 그리고 좋아하는 사람과 거닐 수 있는 해안산책로(자전거타기)가 있다. 그리고 인근에 낚시를 할 수 있는 방파제가 자리하고 자동차로 5분 이내 거리에 운동장과 유료 체육시설(테니스장)이 가까이 있다.
(정보제공자: 통영시청)",,,http://post.phinf.naver.net/20160818_58/1471485047435NTcfL_JPEG/IkOES8nFV8DCVjwPyx4qF6JpI_6A.jpg
726,15,욕지 굿모닝펜션,경상남도 통영시 욕지면 욕지일주로 822,34.6416960581,128.2376158288,"굿모닝펜션은 통영 욕지도 도동마을 바닷가에 위치하여 펜션 앞으로 바다전망이 정말 좋으며 뒤로는 천황산이 우뚝 솟아 풍경이 정말 아름답다. 또한 욕지일주도로 상에 위치하고 있어 방문객들이 찾아오는데도 무척 용이하다. 욕지도 도동마을 아래 도동해수욕장이 가까워 여름철 해수욕과 고동줍기등 바다체험을 할 수 있으며 바닷가에서 갯바위낚시등을 할 수 있다. 넓은 야외마당에서 바다를 바라보며 고기굽기도 가능하며 욕지도 천황산 등산과 바닷가 산책로를 따라 산책도 즐겨보길 바란다.
(정보제공자: 통영시청)",,,
727,15,욕지하늘마루펜션,경상남도 통영시 욕지면 욕지일주로 449,34.6439100411,128.2569696433,"드넓게 펼쳐진 바다를 바라보며 답답한 일상을 벗어나 편안한 휴식을 찾을 수 있는 곳! 통영에서 가장 아름다운 섬 욕지도! 그 곳. 목과마을 바닷가 언덕에 위치한 하늘마루펜션을 찾아보자. 펜션 앞 탁 트인 바다전망을 바라보며 좋은 분들과 즐거운 시간을 가질 수 있으며 욕지도 일주 드라이브와 갯바위 낚시체험, 바닷가 고동줍기 등 바다체험을 할 수 있다.욕지도 천황산 약과봉 등산도 할 수 있으며 여름철 욕지도 인근 해수욕장에서 해수욕과 해양레져도 즐겨보길 바란다. 한번쯤은 상상했던 너무도 아름다운 펜션 하늘마루! The Way To Paradise! 결코 후회하지 않는 시간이 될 것이다.
(정보제공자: 통영시청)",13:00,11:00,
728,15,욕지현재펜션,경상남도 통영시 욕지면 천왕로 46,34.6372609013,128.2636581216,"현재펜션은 욕지도 선착장 바로 위 욕지면 도서관 옆에 위치하고 있다. 조용한 욕지도에서 집 자체가 커 시원함과 더불어 아늑함을 드리며 창 또한 커서 시원한 자연바람이 그대로 불어온다. 집 뒤편으로 천황산을 오르는 등산로가 연결되어 있으며 흰작살해수욕장과 이어지는 욕지도 일주도로에서의 드라이브도 정말 좋다. 통영 욕지도에서 태어나 욕지도에서 자란 욕지토박이기에 욕지도에 관한 모든 여행정보를 제공할 수 있을 뿐만 아니라 욕지도 인근바다에서 양어장도 동시에 운영하기에 양어장 낚시도 체험할 수 있고 낚시배 알선도 가능하다.
(정보제공자: 통영시청)",,,http://imgnews.naver.net/image/5252/2014/10/10/P2914_2014_1012_1901_99_20141010103346.jpg
729,15,이모민박,경상남도 통영시 산양읍 만지길 11-1,34.7396961262,128.3887667989,"이모민박은 한려수도의 멋진 바다 전경을 볼 수 있는 숙박업소이다. 아름다운 한려해상국립공원에 있는 작고 조용한 섬마을이라 편안히 휴식을 취하고 아름다운 바다풍경 및 자연을 즐길 수 있는 곳이며 파도소리와 바다내음을 자연그대로 느낄 수 있는 청정지역이다. 마을에 있는 방파제 또는 주변 갯바위에서 낚시가 가능하며, 특히 볼락낚시가 가능하다. 또 고동줍기 등의 바다체험도 가능하다. 가족, 친구들과 마음 편하게 휴식도 취하고 정을 느낄 수 있는 아늑하고 조용한 곳이다.
(정보제공자: 통영시청)",,,https://modo-phinf.pstatic.net/20190407_14/1554622818315HU47O_JPEG/mosaey3WmT.jpeg
730,15,인앤김펜션,경상남도 통영시 산양읍 이운길 64-40,34.7974570997,128.4314060208,"산양일주도로 입구에 자리한 아트인 펜션은 한려수도의 수려한 바다와 미륵산이 병풍처럼 감싸고 있고 통영 내 모든 관광지와 접근성이 뛰어난 조용한 마을에 자리하고 있다. 통영 아트인앤김펜션은 3동으로 구성되어 연인 뿐 아니라 가족 및 단체 여행객 모든고객들에게 편리하고 독립된 공간을 보장할 수 있는 콘도형 펜션이다. 넓은 부지 위에 부족함 없는 최신시설과 체계화 된 서비스로 통영여행에 추억의 한 페이지가 될 것이다. 몸과 마음이 편안히 쉬어가고 쉴 수 있는 펜션을 원한다면 아트인앤김펜션을 찾아보자.
(정보제공자: 통영시청)",,,https://ldb-phinf.pstatic.net/20150901_219/1441039331444J36BJ_JPEG/166374455431815_2.jpg
731,15,작은섬모텔,경상남도 통영시 산양읍 이운길 64-6,34.7988875033,128.4318837195,"작은섬모텔은 통영의 아름다운 산양일주도로 상에 위치하여 바로 옆 바다전망과 일출광경이 정말 좋은 깔끔한 모텔이다. 푸른 바다전망과 더불어 옆으로는 통영의 명산, 미륵산이 우뚝 솟아 바다전망 드라이브와 더불어 가벼운 등산을 원하는 방문객에게는 최고의 모텔이다. 조용하고 아늑한 작은 섬 모텔의 바로 앞 등대 선착장에서는 낚시도 즐길 수 있고 낚시배도 알선해주며 특히 도남동 마리나리조트 뒤로 연결된 자전거 도로가 있어 바다를 바라보며 달릴 수 있는 낭만적인 자전거 하이킹을 할 수 있다. 산양일주도로 상에 위치하기에 영운리 해안로를 따라 드라이브를 즐길 수 있으며 수산과학관과 달아공원도 멀지 않아 주변 볼거리가 정말 풍부하다.
(정보제공자: 통영시청)",,,http://imgnews.naver.net/image/5339/2016/02/01/2016020103115175_99_20160201191036.jpg
732,15,전망좋은펜션,경상남도 통영시 산양읍 산양일주로 1514,34.7928456696,128.3846435463,"통영 전망좋은펜션, 내집처럼 마음이 편안한 곳, 넓고 아름다운 바다가 한눈에 보이는 전망좋은펜션은 통영 산양읍 삼덕항 바닷가에 위치하여 바다전망이 좋으며 욕지도로 떠나는 여객선이 금방이 있어 욕지도권 낚시여행이 편리하다. 뿐만 아니라 사량도, 연화도, 매물도, 홍도, 국도, 촤사리, 연대도나 학림도, 송도 등 삼덕항 인근 섬으로 낚시나 여행을 다니기에 좋다.
펜션 뒤쪽으로는 유적지(당포성지)가 있어서 산책을 하기 좋으며, 산양읍 일대의 전망을 최고의 위치에서 감상할 수 있다. 산양일주도로에 위치하고 있어서 미륵도 드라이브를 할 수 있으며 케이블카와 도남해수욕장, 달아공원, 유람선터미널도 멀지 않은 곳에 있다.
(정보제공자: 통영시청)",,,http://post.phinf.naver.net/20160601_183/1464755398270zaIH6_PNG/IAb9Q9PJpXWkg2U_QCQ13JXqHP2E.jpg
733,15,제이힐펜션,경상남도 통영시 용남면 연기길 219,34.876732187,128.4659787036,"제이힐펜션은 통영에서 거제도로 넘어가는 길목인 통영 용남면 연기마을 바닷가에 위치하여 거제대교를 비롯하여 바다전망이 한눈에 펼쳐진다. 특히 펜션 앞 바닷가 갯벌에서 조개캐기, 고동잡기등의 체험도 직접 해 볼 수 있는 프리미엄펜션이다. 이순신장군이 임진왜란 당시 싸웠던 바다인 견내량이 한눈에 보이며 그 건너 거제도도 한 폭의 그림처럼 펼쳐진다. 넓은 주차장과 바베큐장이 있으며, 조용한 바닷가를 거닐 수 있는 산책로도 있다. 통영과 거제도 중간에 있어 통영과 거제도를 동시에 여행할 수 있어 좋은 곳, 제이힐 펜션에서 아름답고 낭만적인 통영 여행을 즐겨보자.<br>(정보제공자: 통영시청)",15:00,11:00,https://ldb-phinf.pstatic.net/20151007_248/1444150261613W0PaP_JPEG/SUBMIT_1444149886331_19792408.jpg
734,15,죠이민박,경상남도 통영시 한산면 한산일주로 1202-9,34.7620313075,128.4765696865,"저희 죠이민박은 통영의 아름다운 섬 한산면 바다 앞에 위치하여 바다전망이 정말 아름다운 곳이다. 넓은 앞마당과 뒷마당이 있어 이용하시기 편리하고, 옥상에서 바라보는 바닷가 풍경이 무척 아름답다. 넓은 거실이 있어 많은 사람들이 함께 즐거운 시간을 보낼 수 있다. 바다낚시, 해수욕장 물놀이, 해안가 산책 등 다양하게 즐길 수 있으며, 옥상에서 바닷가를 보며 생선 및 해물구이, 바비큐를 즐길 수 있다. 정이 넘치고, 가족과 같이 모시는 죠이 민박에서 즐거운 시간을 보내길 바란다.
(정보제공자: 통영시청)",,,https://dbscthumb-phinf.pstatic.net/2818_000_36/20211215190645323_8HCSK135F.jpg/2795624_image2_1.jpg?type=m4500_4500_fst
