ID,지역코드,이름,주소,위도,경도,개요,영업시간,대표메뉴,이미지
1343,15,장어생각,경상남도 통영시 무전2길 34-14(무전동),34.8589889532,128.4226940527,100%의 국내산 장어구이를 원한다면 경남 통영시 무전동 장어생각을 찾아보자. 바다 장어는 알고 보면 민물 장어보다 영양가가 훨씬 높다. 자양강장에 좋으며 불포화 지방산이 많아 성인병 예방에 좋다. 싱싱한 장어를 구워 양념장에 발라 먹는 맛은 일품이다. 또한 이곳의 하모회는 여름 한철 잠시 먹을 수 있는 계절 별미이다. 특별한 초장과 갖가지 야채를 곁들여 먹으면 일품이며 맛은 아나고랑 비슷하지만 씹는 맛은 더 부드러움을 느낄 수 있다. 47평의 아늑한 시설과 완벽한 주차시설이 잘 되어 있다. 이곳에서 마음껏 장어의 진미를 느껴보자.<br>,11:30 ~ 21:30 (브레이크타임 15:00 ~ 17:00),장어 숯불구이,https://mp-seoul-image-production-s3.mangoplate.com/c9juobmkvgzty0.jpg
1344,15,전통밥상,"경상남도 통영시 미우지해안로 17(미수동,신우파라다이스아파트),105호",34.8274365837,128.4035187737,"전통밥상에는 7년간의 노하우와 함께 영양이 듬뿍한 영양돌솥밥, 통영아구찜, 통영해물찜, 통영해물 뚝배기, 구수한 해물된장찌개와 봄철 멸치회무침, 생선찌개가 함께 나오기도 한다. 해양공원 내에 있는 주차장 시설을 무료로 개방하고 있어 주차 가능하다. 주변으로 통영관광명소가 많이 있으며, 거리도 차량 이동 시 5분~15분 거리에 있어 관광하기에 편리하다.
(정보제공자: 통영시청)",10:00 ~ 21:30,영양돌솥밥,http://shopping.phinf.naver.net/main_2407390/24073907247.20200907231240.jpg
1345,15,삼문당커피로스터,경상남도 통영시 중앙로 168(태평동),34.8466153647,128.4242581309,좋은재료와 좋은커피를 사용하는 로스터리 카페이다. 스페셜티의 다양하고 섬세한 향미를 좋아하며 생동감있는 커피를 추구한다.<br>,11:00 ~ 21:00,아메리카노,https://d2uja84sd90jmv.cloudfront.net/posts/_MLinTVkm3ez5Q9Ux6Ygtg/m.jpg
1346,15,커피애,"경상남도 통영시 운하1길 46(미수동,대영유토피아),122호",34.8330749974,128.4122289784,"한국미술협회 화가 외에 다양한 작품을 전시하고 있으며, 맛좋은 커피 디저트를 제공하고 있다. 의자에 앉아 예쁜 화단과 바다 경치를 구경할 수 있다.
(정보제공자: 통영시청)",11:00 ~ 22:30,커피,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=be610cae-7001-4bb6-b072-ebbdb5a5056a
1347,15,통영충무김밥,경상남도 통영시 산양읍 산양일주로 1440,34.7886240261,128.3906292465,천혜의 아름다운 관광도시 통영을 찾아주신 관광객에게 50년 전통의 충무김밥이다. 이 곳은 그동안 찾아주신 손님분들의 좋은 호평속에서 영업중이다.<br>,00:00 ~ 24:00,충무김밥,http://post.phinf.naver.net/MjAxODAyMjJfMjYw/MDAxNTE5Mjc1ODQyNTk0._Lg787aNmjFbHeZwYTnEDkVyAEIeXyv_0ZOctmxU4T0g.3Edmq2KfEnoy8_lILUcpCDj8KytJvRHAci9WaJZCK4Yg.JPEG/I55QF2gSuEQvx0dbMNzYQVVS88AQ.jpg
1348,15,통영마늘닭,경상남도 통영시 미나리길 80,34.8572837796,128.4334153856,(정보제공자: 통영시청),,마늘닭,https://ldb-phinf.pstatic.net/20210313_206/1615622660520DnhXh_JPEG/bfsjGBI9eprwyFCWgyeEMszL.jpg
1349,15,천태만상,경상남도 통영시 무전6길 22-73,34.858816796,128.4252716101,"안녕하십니까? 천태만상입니다. 밑반찬으로 직접 무친 나물(5가지), 동치미등을 준비하여 여러분을 초대합니다. 통영 권해에서 채취한 싱싱한 조개, 가자미, 낙지, 해산물 등을 통해 음식의 맛깔을 더 높이고 있습니다. 저희 천태만상을 찾은 손님들에게 항상 최상의 서비스를 제공 할 수 있도록 노력하겠습니다.<br><br /><br />

(정보제공자: 통영시청)",17:00 ~ 02:00 (전화문의),홍어삼합,http://imgnews.naver.net/image/5696/2020/02/14/0000029369_001_20200214133236057.jpg
1350,15,청도소갈비,경상남도 통영시 무전2길 12-35(무전동),34.8590944967,128.4226940499,"경남 통영시 무전동에 위치한 청도 소갈비는 한우만을 고집한다는 명예를 걸고 운영하는 음식점중의 하나로 손꼽힌다.  이곳의 고기를 한번쯤 먹어보지 못한 사람은 그 진가를 알 수 없을 정도다. 그 감칠맛은 우리의 입맛을 사로잡으며 감탄사가 절로 나온다. 저렴한 가격에다 질 좋은 한우는 이 집만의 특징이며 노하우다.  73평의 규모와 주차시설도 완비되어 있으며 언제든지 주문예약 가능하다. 우리 입맛에 딱 맞는 한우가 생각난다면 온가족 함께 청도 소갈비를 찾아보자. <br>
(정보제공자: 통영시청)",12:00 ~ 22:00,생갈비,https://ldb-phinf.pstatic.net/20210803_68/1627981366087qm7qX_JPEG/t2PbgyaS8TGz_w8Q5zEUp1hX.jpeg.jpg
1351,15,춘하추동황산밀냉면집,경상남도 통영시 동충1길 7,34.8400827252,128.4221945928,"한여름 시원한 냉면을 빼 놓을 수 없다. 무더운 여름 뼛속까지 시원하나 냉면이 생각난다면 황산 냉면, 밀면 전문점으로 떠나자. 10년 이상의 전통의 자랑하는 이 곳은 아침일찍 오픈을 하여 아침 식사도 가능하며 포장도 된다. 예약도 가능하며 저렴한 가격으로 학생들, 온가족, 연인들 모두가 부담없이 즐길 수 있는 먹거리이다. 넓은 바다가 한눈에 펼쳐진 곳에서 냉면을 먹는다면 그 맛은 맛보지 않은 사람은 알 수 없다. 올 여름 무더운 여름을 나기 위해 황산 냉면, 밀면으로 떠나자!

(정보제공자: 통영시청)",07:30 ~ 21:30,밀면,http://cfile232.uf.daum.net/image/1943B83B5026FE5A1A5D68
1352,15,카페울라봉,경상남도 통영시 동문로 51,34.8465543454,128.4290354933,"본격소녀감성자극카페. 욕카페라는 별칭이있는 전국 유일무이한 카페. 손님의 이야기를 라떼거품위에 글로 적어주는 쌍욕라떼라는 메뉴가 유명하다. (간혹.다소 과격한 표현이 있을수있으니 주문시 신중을 기해주세요) 쌍욕라떼는 19금 제품이다.일행중 미성년자가 있을경우 전체에게 욕이나 과격한글을 적어드리지않는다(착한말 라뗴로 대체). 2018년5월 정량동1218-1(동문로51) 로 이전. 손님들에게 더 많은 즐거움을 주기 위해 울라보레이션 이라는 프로젝트를 진행, 1층은 베이커리카페로, 2층제빵실에서 매일오전에 직접 구워내는 신선한 빵과 디저트가 있다. 지하는 낮에는 카페, 저녁에는 펍으로 운영된다.(현재 공사중) 3,4층은 게스트하우스이다.(현재 공사중) 5층 옥상은 루트탑 라운지이다.(현재공사중) 지하펍,게스트하우스,루프탑은 2018년 8월 중으로 완공될 예정이다. 통영에서 즐거운 추억을 간직하고 가실 수 있게 항상 노력하고 발전하는 울라봉이 될 것이다.<br><br /><br />

(정보제공자: 통영시청)",11:00 ~ 19:00 (라스트 오더 18:00),쌍욕라떼,http://post.phinf.naver.net/20150329_203/als8423_1427617611497RBtt9_JPEG/mug_obj_201503291726524750.jpg
1353,15,통영산장어 시락국,경상남도 통영시 서호시장길 45,34.8411992331,128.4203058393,"전통의 맛을 추구하는 통영산장어시락국 한그릇은 모든 관광객 분들의 탄성을 자아 낸다. 통영에서 나는 싱싱한 장어와 농산물 재료를 사용하며 막걸리 한잔하기에 아주 좋은곳이다.

(정보제공자: 통영시청)",05:30 ~ 16:00 (전화문의),장어 시락국,
1354,15,통영소풍김밥,경상남도 통영시 항남1길 7-4(항남동),34.8424908052,128.4231027839,"통영에서 유일한 꼬마김밥 모든 반찬종류를 직접 만들어 사용하고 있다. 시내 전 지역은 물론 입소문으로 장사에 임하고 있다.
(정보제공자: 통영시청)",05:30 ~ 21:30,김밥,https://modo-phinf.pstatic.net/20201211_284/1607668927748CJ9k2_JPEG/mosaWCns2l.jpeg
1355,15,통영우짜.죽,경상남도 통영시 통영해안로 321-1(항남동),34.8435518045,128.4234610579,"우동에 짜장소소를 얹은 통영에서만 맛볼 수 있는 우짜를 판매하는 곳이다.<br>
생고구마의 껍질을 벗겨 떼기처럼 빚어 말린 것을 팥, 강낭콩, 조, 찹쌀 등을 넣어 만든 만점 건강식인 통영 토속음식 고구마빼떼기죽도 인기다.",09:00 ~ 10:00,우짜,http://post.phinf.naver.net/MjAxNzAxMTZfMjAy/MDAxNDg0NTc2Mjg1NTM2.d4uCxAxSIdbGkAwrCcJGNzIwpSdTDfRQfiF0LZ2E1Mwg.cEe2wZlcDrBYMhWfvSLYN_HBmyTCeARrhcFon5NP7Kkg.JPEG/Iv7mc3EJmS2JS13u2zv05Lv8ezeM.jpg
1356,15,통영조개나라,경상남도 통영시 미우지해안로 125(미수동),34.8245089696,128.3943529822,"노을지는 바다가 아름다운 곳 통영에 위치한 통영조개나라는 항상 내 가족을 생각하는 마음으로 재료를 준비하고, 내집에 오신 반가운 손님처럼 친절히 맞이하는 식당이다. <br>",평일 : 15:00 ~ 23:00<br />주말 : 12:00 ~ 23:00,조개구이,https://ldb-phinf.pstatic.net/20200105_255/1578196216994CXqv6_JPEG/mNQrIrurqHqntSSNUxx_cKod.jpg
1357,15,통영굴마당,경상남도 통영시 도남로 257-81(도남동),34.8289841569,128.43287451,"영양가 있고 신선한 굴이 생각난다면 통영시 도남동에 위치한 통영 굴 마당으로 떠나보자. 100% 통영산 굴을 사용하여 그 맛과 영양이 더할 나위 없다. 굴영양 돌솥밥에는 은행, 무, 다시마, 대추, 콩등과 통영산 굴이 들어가 그 영양이 두배다. 그 외에 생선구이, 멸치조림, 나물류등이 인기가 있으며 지역농산물을 사용한다.  외국인도 부담없이 찾을 수 있도록 영어 서비스가 준비되어 있으면 전화로도 예약이 가능하며 전 메뉴가 포장도 된다.  아침일찍 오픈하여 아침식사도 가능하며 추천메뉴로는 굴영양 비빔밥과 멍게 비빔밥, 양푼이 굴회 덮밥, 속풀이 국해장국, 굴 미역국, 게장백반, 해물탕등이 있다. 신선한 국을 맛볼 수 있는 통영 굴 마당을 적극 추천한다.
(정보제공자: 통영시청)",06:00 ~ 22:00,굴돌솥정식,https://ldb-phinf.pstatic.net/20201111_85/160506369249277EtK_JPEG/yEQbZObA_hCdmzFU8AGj3P8d.JPG.jpg
1358,15,통영밥상갯벌,경상남도 통영시 동충4길 4(항남동),34.8407270905,128.421805721,"통영나물 이야기 나물밥과 건어는 통영지방의 길흉사때 빠지지 않는 음식인데 특히 나물은 계절마다 생산되는 해초류와 야채,해물을 포함하여 요즈음 흔히 말하는 웰빙 음식이라 할수있다.  강구안에서 통영시민문화회관 가는길에 있다.

(정보제공자: 통영시청)",09:00~21:00,굴요리,https://ldb-phinf.pstatic.net/20191031_121/1572483202933DHYMx_JPEG/VwqJeQiz_psms_VM2BL5FbI1.JPG.jpg
1359,15,통영비빔밥,"경상남도 통영시 동충4길 45(항남동,항남동복합빌딩)",34.8417603424,128.4237110836,통영비빔밥은 조개두부국을 넣어 비비는 것이 특징이다. 통영에 가야 맛볼 수 있는 흔치않은 요리이다. 각종 바다나물이 들어가기 때문이다. 조개두부국을 넣어 비비기 때문에 약간 걸죽한 느낌이다. 외지에서 온 방문객이라면 별미인만큼 특별한 맛을 즐길 수 있다.,10:00 ~ 20:00,통영비빔밥,https://ldb-phinf.pstatic.net/20201218_246/1608252929848ea6p4_JPEG/jccUlV5r9dxJUzkW7Smn-ZgO.jpg
1360,15,통영시락국,경상남도 통영시 통영해안로 215(서호동),34.8408325942,128.4195614692,통영은 다도해로 이루어져 있어 일출과 일몰을 감상할 수 있어 아주 아름다운 도시며 이순신 장군의 유적지와 해저터널등 볼거리가 많은 곳이다. 관광을 마치고 전통의 맛을 추구하는 통영시락국 한그릇은 또다른 활력을 준다. 통영여객선 앞 이곳에 가면 그맛을 느낄 수 있다. 통영에서 나는싱싱한 재료를 사용하며 부폐식으로 골라먹는 재미도 있으면 통영 경치의 운치를 느낄수 있다. 여행에서 지친 심심을 말끔히 씻어 주는 맛 거기에 통영전통의 막걸리한잔도 아주 좋은곳이다.<br>,05:30 ~ 15:00,시락국,http://post.phinf.naver.net/MjAxNzA0MTVfMjk4/MDAxNDkyMjM1OTM0MjA4.AvKdEGMybsd34rDKexyoucOgRNy2NesZ349dx0kiSq0g.xpOVR5rrFIrw_9oVTqAPiQCmjHgL8ZB9v728gMzpYycg.JPEG/IOTIex0zCyC_YSkA0pid-hcIwYks.jpg
1361,15,통영싱싱해물탕,경상남도 통영시 통영해안로 327-7,34.844021199,128.4236276983,"중앙시장 근처 문화마당 거북선 탑승장 맞은편 골목에 있다. 시장 인근에 위치해 싱싱한 해물을 소량 구입해 재료가 싱싱하다.  해물탕, 멍게비빔밥, 굴국밥, 대구뽈탕, 도다리쑥국 신선하고 착한가격을 자랑한다. 수용인원은 25명 가능하다.

(정보제공자: 통영시청)",10:00 ~ 20:30,해물탕,http://post.phinf.naver.net/MjAxNzA0MDFfMTQ2/MDAxNDkxMDU2ODM2OTY0.J9XdM9daQaqOPx8vCK9nQv1rXJA35D__b6mn3GjepBMg.-EqBfsaeJ5DFb0DfTF4Le-VRfKcqnd9A0iUoXLbYduwg.JPEG/IBSVoGVrayCwKIQna0ZuNI6igLsU.jpg
1362,15,하포따봉치킨,경상남도 통영시 한산면 한산일주로 1198,34.7620035406,128.4769807625,한산도내 유일한 치킨집으로 입맛에 맞는 다양한 맛으로 성업중이다.<br>,09:00 ~ 23:00,후라이드,
1363,15,한산반점맥시칸치킨,경상남도 통영시 한산면 한산일주로 839,34.7669257727,128.508266801,"한산도의 유일한 중국음식점으로 밤에는 치킨도 즐기실 수 있습니다.
(정보제공자: 통영시청)",11:00 ~ 08:30,자장면,
1364,15,항남뚝배기,경상남도 통영시 무전3길 32(무전동),34.8617081371,128.4251493229,"통영에서 오랫동안 해물 뚝배기를 주 메뉴로 식당을 운영하고 있는 항남뚝배기 식당은 항상 싱싱한 해물로 요리하며, 친절한 서비스로 고객을 만족하는 식당이다.<br>",09:00~21:00,해물뚝배기,https://ldb-phinf.pstatic.net/20151225_136/1451012709623FWeLv_JPEG/ae147d87-7530-4af5-ba10-a88097815665.jpeg
1365,15,해녀김금단포장마차,경상남도 통영시 욕지면 욕지일주로 91-5,34.6348056374,128.2646692087,해녀김금단포장마차는 '해녀'와 '어부'가 직접잡고 길러서 음식을 제공하는 가게로 고등어 회가 대표메뉴이다.<br>(정보제공자: 통영시청),09:00 ~ 20:00,고등어회,https://ldb-phinf.pstatic.net/20200412_184/1586692680702IzyVw_JPEG/oHjMopCYWamuO4lJckTlw_Y2.jpeg.jpg
1366,15,통영왕새우,경상남도 통영시 용남면 화포2길 176,34.8612224849,128.4477806974,"""물이 다른 새우! 통영왕새우! 저희 통영왕새우양식장은 새우를 친환경 유기양식을 통해 직접 양식장에서 잡아 지하120m 의 해수지하수를 이용하여 1~2일간의 세척기간을 거칩니다.  불순물과 잡내음을 제거하여보다 싱싱하고 맛있는 새우를 공급하고 있습니다.일반적으로 노상판매나 다른 업소와는 새우가 질적으로 차이가 납니다.  통영왕새우는 품질이 뛰어난 새우를 고객이 원하는 다양한 크기와 최상의 맛으로 생산자가 직접 생산.공급합니다.  펄펄뛰는 통영왕새우의 신선함을 직접 느껴보십시오!&nbsp; 다양한 새우요리로 손님의 입맛을 사로 잡겠습니다! ""<br><br /><br />

(정보제공자: 통영시청)",07:00 ~ 22:00,왕새우소금구이,https://modo-phinf.pstatic.net/20220115_70/1642208361914Y1YmC_JPEG/mosa6wwDon.jpeg
1367,15,통영참복,경상남도 통영시 도남로 132,34.8302337638,128.4186840463,"경상남도 통영시로 가보면 3대째로 이어가고 있는 복집을 찾을 수있다. 복어에 대한 공포심을 없애며 신뢰할 수 있는 자격증이 비치되어 있어 안전한 먹거리를 제공 받을 수 있다. 3대째 이어져 오는 오래된 정통의 맛과 싱싱한 재료로 복어의 참맛을 볼 수 있는 믿음직한 참 복집이다. 담백한 맛과 시원한 맛을 동시에 느낄 수 있는 복매운탕은 이곳을 대표하는 메뉴이며 가격이 비싼만큼 맛과 육질이 단단한 ‘활어’ 참복매운탕 또한 빼 놓을 수 없다. 맑게 드시고싶은 분들을 위한 자리 또한 그 시원함이 끝내준다. 활어회의 진맛을 느끼고 싶다면 참복회가 그만이다. 이렇듯 복어의 참맛을 안전하고 다양하게 즐길 수 있는 곳을 찾는다면 통영으로 가보는 것이 어떨까? 

(정보제공자: 통영시청)",09:10 ~ 21:00 (전화문의),복매운탕,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=753fa14e-323c-4c35-a8f5-40757de05465
1368,15,통영횟집,경상남도 통영시 도남로 257-79,34.8288341676,128.4325495422,"통영시 도남동에 위치한 통영 횟집은 3월 25일 오픈을 하고 대한민국에서 제일 깨끗한 시설을 자부하며 100대 이상 주차시설이 완벽하게 단장하고 있다. 요리 솜씨 또한 사장님의 최고의 기술과 노하우를 자랑하고 있다. 자연산 회로서는 감정돔, 돌돔, 볼락, 농성어 등이 있으며 양식으로는 광어, 농어등이 있다.  자연산 회는 먹어 본 사람들은 감탄하지 않을 수 없으며 쫄깃쫄깃한 자연산 회 맛의 육질은 환상적이며 각종 음식의 서비스는 어디가도 찾아 볼 수 없는 주인의 사려 깊은 인심이 담겨져 있다.  이곳에 여행오는 사람들과 타 지역에 있는 사람들은 꼭 와서 마음껏 즐거움을 찾길 적극 추천한다.

(정보제공자: 통영시청)",07:00 ~ 22:00 (전화문의),생선회,http://post.phinf.naver.net/MjAxNzA3MDlfMjUg/MDAxNDk5NTgxNDU0NzE0.i4Ugl9tNgN28nFsb4E6wcDHna_z3sXrEwqKygmkgT3Mg.JnQxn6w3-wFnKBNSOZuq1vLtAQkv7sC98vZnw--z1-4g.JPEG/IDxusOzBHtEMhlr9Q9-7zide9YBY.jpg
1369,15,통카롱,경상남도 통영시 항남1번가길 35(항남동),34.84399341,128.4228277684,"통영 최초의 수제 마카롱 전문점이다. 마카롱은 많이 달다는 고정관념을 깨고 아몬드 분말의 비율을 높혀 많이 달지 않은 마카롱을 만들고 있다. 화학첨가물이나 방부제가 없는 천연재료를 사용한다. 2015 통영 아트관광 상품 공모전 우수상 수상 및 디자인 특허를 받은 명품 마카롱 전문점이다.<br><br /><br />

(정보제공자: 통영시청)",11:30 ~ 21:00,마카롱,https://ldb-phinf.pstatic.net/20180914_257/1536895889208zGI1e_JPEG/p15I8_P4ImBog4ckZM4_HZdN.jpg
1370,15,행복추풍령감자탕,"경상남도 통영시 운하1길 46(미수동,대영유토피아)",34.8330416681,128.4122289793,(정보제공자: 통영시청),,감자탕,https://ldb-phinf.pstatic.net/20200625_33/1593094866319eVMOw_JPEG/tce7ACiUlWOCjjs-AwgO-m1y.jpg
1371,15,혜광횟집(식당),경상남도 통영시 도남로 257-103,34.829734075,128.432971704,"바다가 보이고 전망이 좋은 횟집이다. 숙소 소개도 가능하다.
(정보제공자: 통영시청)",00:00 ~ 24:00,회정식,http://shop1.phinf.naver.net/20220527_228/1653627099915qH8kE_JPEG/54762927491766893_325714889.jpg
1372,15,산넘어양촌에는,경상남도 통영시 산양일주로 544 산넘어양촌에는...,34.7956126116,128.4174572834,"정성이 가득하고 건강까지 챙길 수 있는 연잎밥, 꽃비빔밥을 맛볼 수 있다. 식사메뉴 뿐 아니라 다양한 차도 즐길 수 있다.",10:00 ~ 20:00,연잎건강밥 / 꽃비빔밥,https://ldb-phinf.pstatic.net/20220524_21/165337521452485gXU_JPEG/1653094112933.jpg
1373,15,만성복집,경상남도 통영시 새터길 12-13,34.8409186765,128.4184948932,"만성복집은 복 자격증을 지니고 있느 주인이 직접 졸복을 손질하고 끌여낸 졸복국이 대표메뉴인 한식당이다. 생선회와 멍게, 굴 등 그날그날 제철 해산물이 반찬으로 제공되는 것이 이 식당의 특색이다.",매일 05:30~17:00,졸복국,http://post.phinf.naver.net/MjAyMDEyMTRfMTEz/MDAxNjA3OTI1MDM1ODM5.XDnaw1W5kXtWyhhWLeECv7g7NcAHYUNtiGivrzr-eg4g.Bakm03YFyCj4tdM_clgpjFky1Ar38601fwaJhe8pCoog.JPEG/Ia6pvkKghKFFQeESWB3fY5KeXwqc.jpg
1374,15,팔도곱창,경상남도 통영시 항남2길 15-7(항남동),34.8423102591,128.4224945081,통영의 특산물인 굴을 이용한 곱창전골과 구이를 최초로 개발하여 해물과 곱창의 특유한 진미를 맛볼수 있습니다. 한번오신 손님이 다시찾는 소문난 곱창점문점으로 맛과 정성으로 가족처럼 친절히 모시겠습니다. 맛 없으면 돈받지 않습니다.<br>,16:00 ~ 02:00,소곱창전골,https://ldb-phinf.pstatic.net/20200626_276/15931710999912QvIm_JPEG/3SwgW7FEgn-8QIvSr_K0Xa-Y.jpg
1375,15,푸주옥,경상남도 통영시 장좌로 55,34.8422965321,128.4314603945,"※ 영업시간 08:00 ~ 21:00

어머니의 정성이 뼛속 깊이 우러난 도가니탕과 가마솥 설렁탕이 생각난다면 이곳으로 오라! 경남 통영시 동호동에 위치한 이곳은 이미 스포츠 서울에서도 정말 맛있는 집으로 선정된 바 있는 곳이다. 각종 연회 및 상견례, 회식, 가족모임까지 120평의 규모를 자랑하며 가마솥이 식을 줄을 모르는 맛집 중 맛집이다. 가마솥을 이용하여 직접 20시간 이상을 우려내어서 만든다는 것이 이곳의 특징이다.  또한 이것을 가공하여 전국으로 택배도 가능하며 5만원 이상 주문 시 택배는 무료로 받아볼 수 있다. 누구나 알듯이 관절과 신진대사에 탁월한 진짜 무릎도가니탕은 이곳의 메뉴에서도 특이한 이름을 자랑한다.  건강과 맛 두 마리 토끼를 잡고 싶다면 이곳을 추천한다.

(정보제공자: 통영시청)",08:00 ~ 21:00,한방꼬리탕,https://mp-seoul-image-production-s3.mangoplate.com/489121/2133668_1654250087741_61210
1376,15,푸줏간갈비,"경상남도 통영시 도천상가안길 73(도천동,신한아파트),123~125호",34.8395465682,128.4162729007,"푸짐한 고기를 맘껏 즐기고 싶다면 통영시 도천동에 위치한 푸줏간 갈비집을 찾아 보자. 넓은 지하 주차장과 30평 아담한 규모의 식당인 푸줏간은 금연석과 흡연석이 분리된 쾌적한 환경과 편리한 시설과 맛으로 통영에서 손 꼽히는 곳이다. 지갈비를 비롯해 생삼겹, 생목살, 가브리, 주물럭, 한우등심, 한우안거미 등의 다양한 메뉴로 어린아이들도 함께 즐길 수 있는 메뉴가 준비되어 있다.  가족모임과 회식, 접대 등 각종 행사의 장소로도 서로 정을 쌓고 담소를 나누기에 안성맞춤이다. 질좋고 깔끔한 맛의 고기의 원한다면 푸줏간 고기를 적극 추천한다. ""<br>
(정보제공자: 통영시청)",10:00 ~ 22:00,돼지갈비,https://ldb-phinf.pstatic.net/20200416_254/1587046819691KzIGo_JPEG/bqsGLvOz8Q_KZxbxnACRimFS.jpg
1377,15,풍성한충무김밥,경상남도 통영시 발개로 138,34.8264453087,128.4192507633,"통영케이블카와 통영루지와 가장 가까운 충무김밥집이다. 통영을 대표하는 먹거리인 충무김밥으로 내 가족이 먹는다는 마음가짐으로 정성을 다해 만들고 있다. 단체주문도 가능하며 직접 만든 맛있고 시원한 식혜도 판매하고 있다. 2만원 이상 시내 전역에 배달 가능하다. 1인 기본 5천원과 맛있는 식혜도 판매한다.

(정보제공자: 통영시청)",전화문의,충무김밥,http://post.phinf.naver.net/MjAxNzAxMThfMjcg/MDAxNDg0NzM2MjQzMTQ2.Pqo2VjMJu04lQ0xmfRBrTMBYN86kAw8kP4PsLLw9rEMg.x-lFQN24Al69XznJXS-M0nyfe1hwyeK9qo7KI4Io7Zwg.PNG/I58sUacBQ-J15-uleaX25_2Zz1mw.jpg
1378,15,풍화엄나무누룽지백숙,경상남도 통영시 광도면 죽림1로 12,34.8773173065,128.4141943106,"""15가지 한방약재와 토종닭(오리)로 정성스럽게 우려낸 육수로 맛좋고 건강한 백숙과 삼계탕이 준비되어 있습니다. 찾아오시는 손님 한분한분을 가족과 같이 맞이 하겠습니다. 언제난 변함없는 맛으로 항상 보답하겠습니다. ""<br><br /><br />

(정보제공자: 통영시청)",11:00 ~ 22:00,백숙,http://tong.visitkorea.or.kr/cms/resource/89/1901389_image2_1.jpg
1379,15,이타라운지,경상남도 통영시 서문1길 3,34.847334655,128.4201306936,국내 최초의 사이폰 전문 로스터리와 예술을 소재로  창의적인 순간을 제안하는 공간이며 전문 로스터리 사이폰 커피를 맛볼 수 있다.,"목요일~화요일 : 11:00~18:00, 수요일:11:00~17:00",스페셜티 사이폰커피,https://ldb-phinf.pstatic.net/20220331_185/1648722627260PjA26_JPEG/KakaoTalk_20220331_192319654.jpg
1380,15,카페녘,경상남도 통영시 남해안대로 21,34.8899225231,128.4740748721,"카페녘은 1층, 2층, 7층, 루프탑까지 총 4개의 층을 운영하고 있으며, 7층은 타워 전망대 바닥이 회전하기 때문에 가만히 앉아서 거제, 통영바다를 360도 오션뷰로 감상할 수 있다. 360도로 회전하기 때문에 모든 풍경을 감상하며 커피를 즐길 수 있다.",10:00 - 22:00,타워슈페너,http://image-logo.alba.kr/%2Fdata_image2%2Fcomlogo%2F202006%2F2020063014303450004_0_m.jpg
1381,15,동백한정식,경상남도 통영시 미수해안로 125-5,34.8336249122,128.4109068574,동백한정식에서는 청정해역인 통영 앞바다에서 잡아올린 해산물을 맛볼 수 있다.,11:30 ~ 21:00,한정식코스,http://imgnews.naver.net/image/5255/2019/10/09/08_645814_20191009060250409.jpg
1382,15,한려숯불갈비,경상남도 통영시 해방다리1길 11-5(서호동),34.8418130104,128.4178838118,"한려 숯불 갈비는 질 좋은 고기만을 고집하고 주인의 깊은 정성과 그 손끝에서 음식 하나 하나가 모든 사람의 입 소문으로 이미 소문이 자자한 곳이다. 한려 숯불갈비는 도심속에 위치한 아늑하고 깔끔한 음식점으로써 계절에 따른 밑반찬이 항상 준비되어 있고 특히 계절 나물이 입맛에 정겹게 잘 준비되어 있으며 바다를 가까이 하고 있어서 각종 해산물이 밑반찬(멍게, 고동, 해삼, 문어, 소라)으로 모든 사람의 식욕을 돋군다. 가족, 연인, 친척들 모두 모여 푸짐하고 맛있는 고기를 마음껏 먹고 즐기며 쉬었다 갈 수 있는 곳이다. 주인 또한 인심이 소문나 있어서 부담 없이 먹고 즐길 수 있는 한려 숯불갈비를 적극 추천하고 싶으며 모든 음식이 주문 포장 가능하다.
(정보제공자: 통영시청)",11:00 ~ 22:00,돼지갈비,"https://mp-seoul-image-production-s3.mangoplate.com/182181/kde25gloh94nw_.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1383,15,한일김밥,경상남도 통영시 통영해안로 319(항남동),34.8433073853,128.4233610733,"경남 통영시 한남동에 위치한 한일 김밥을 찾아보자. 1,2층으로 나누어진 아담한 사이즈의 이 음식점음 깔끔하고 감칠맛 나는 충무김밥으로 유명하다. 30년 경력의 능숙한 솜씨로 남녀노소 구분 없이 저렴하고 부담 이 즐길 수 있다.  외국인에게 새로운 맛거리를 선보이기 위해 불편 없이 찾을 수 있도록 영어서비스도 준비되어 있다. 또한 실내 남녀 분리된 화상실과 전좌석이 금연으로 쾌적하고 편리한 환경에서 음식을 즐길 수 있다.  충무깁밥의 특미를 느껴보고 싶다면 한일김밥을 적극 추천한다.<br>",06:00 ~ 24:00,충무김밥,https://fastly.4sqi.net/img/general/600x600/H1UOahNziCmntB7CCw9Z6alL-uXED_NVWw3qcnrgeUk.jpg
